"","x"
"202",-0.327319656793173
"203",-0.554691306196611
"204",-0.824416335187524
"205",-0.83051209710634
"206",-2.102316109599
"207",-1.47788907089657
"208",-0.70973898896345
"209",-0.316003444764807
"210",-0.238848759855374
"211",0.25211721940514
"212",0.109485246381807
"213",0.67537102344111
"214",-0.437645616179508
"215",-0.411832105628507
"216",0.29348240247177
"217",-1.12240317988475
"218",0.184514752535118
"219",0.339611856175154
"220",-0.828499418590307
"221",-0.0669414013827489
"222",-0.0653140722763141
"223",0.44308313269631
"224",0.188613383208062
"225",0.253559859840071
"226",0.155757920841361
"227",-1.1456904204052
"228",0.605466718379309
"229",-3.17416504203305
"230",0.448937633283665
"231",0.133693485377025
"232",-0.515158701910551
"233",-0.802385582549286
"234",-1.11746276875116
"235",0.90726003461271
"236",0.623220145280517
"237",-0.323800163572617
"238",-1.15435963736298
"239",1.26957428890649
"240",0.68355450575265
"241",-0.776548991751285
"242",0.680150859032894
"243",1.47439661659804
"244",1.05955975760864
"245",-0.244168333458445
"246",-1.03282228675251
"247",2.17141540314048
"248",0.926346027673823
"249",0.828275396589887
"250",1.54294124754209
"251",-0.233685110416336
"252",-1.08002403671406
"253",1.59661504324628
"254",0.0297292594027043
"255",-1.12643167265629
"256",-1.15684015857416
"257",1.41509876553534
"258",-0.253932042190684
"259",-0.672431278801795
"260",-0.978061825392085
"261",0.243505161654521
"262",0.959918750706217
"263",1.56447568033702
"264",-0.0290544867780737
"265",-1.03263768767416
"266",3.20756695725975
"267",0.782958433404412
"268",1.67619471719686
"269",0.909452246789802
"270",-0.568172782231654
"271",0.638279120921189
"272",0.279792296114015
"273",0.236649714495071
"274",0.0158304121089363
"275",-1.16902838324498
"276",1.77708533174468
"277",0.170175147319571
"278",0.353473612505401
"279",0.275511143790069
"280",0.732069579218232
"281",0.0559151337673112
"282",-0.473194897838812
"283",0.184878280431365
"284",0.97518681126185
"285",-1.47198495557758
"286",0.480509254154518
"287",0.105727122014776
"288",0.994356470895402
"289",-0.0182173119218475
"290",0.405781405261007
"291",1.21350442167262
"292",-0.509947977314213
"293",0.384347479697666
"294",-5.07520041879238
"295",-1.07555921866985
"296",-1.09501943737792
"297",-1.3927105729181
"298",-0.888845726955818
"299",0.702217418551689
"300",0.329932843250045
"301",1.5429937869846
"302",-0.68698742142728
"303",-0.27456504734585
"304",-0.108173737036994
"305",-1.94083066550255
"306",1.23965805732585
"307",1.95088137490766
"308",0.202807518197798
"309",1.17756989759918
"310",-0.899645329115402
"311",-0.195569348904828
"312",-0.278392534415063
"313",0.268505650465964
"314",-0.561703261046712
"315",-1.05048044627952
"316",0.872463294681661
"317",1.71412307202397
"318",-1.17582311684275
"319",0.670971454923496
"320",2.84742525509281
"321",-1.05854636208051
"322",-1.83959267860824
"323",-1.42569168416691
"324",-0.326201286491584
"325",0.28981775242321
"326",-0.103203191168621
"327",0.235879319344596
"328",2.20102955867153
"329",-2.25187864568076
"330",-2.4274692521575
"331",-1.64100628146276
"332",0.78424097379009
"333",-0.25659832328389
"334",-0.0531387252910145
"335",0.16279107273295
"336",0.204318741219356
"337",-0.00458096345634141
"338",-0.387123717325282
"339",-0.629642274861301
"340",-1.7994430961448
"341",-2.21533069461809
"342",-2.35057944253728
"343",-2.06807706172788
"344",0.366128545800688
"345",1.20892839000572
"346",-1.93201881259356
"347",0.444494227782745
"348",-2.42789684902492
"349",0.154656402366189
"350",-0.314923538463915
"351",-4.18910938046359
"352",1.38704227995202
"353",0.907472063156797
"354",1.54068243041358
"355",-1.10256007018314
"356",-0.0736874924044073
"357",-0.327938088692126
"358",-0.310568601993596
"359",1.06824575683474
"360",-1.73231420540157
"361",-0.285591754495713
"362",0.202647650886163
"363",0.415009107333585
"364",3.17290155928149
"365",0.185284700530097
"366",-1.147254830795
"367",0.971058287915973
"368",-1.380471439945
"369",1.47278965162255
"370",0.482779458816776
"371",-0.357536429891365
"372",1.4088602243945
"373",0.223294210454802
"374",0.528149201729105
"375",-1.54813216871831
"376",-0.399054035392634
"377",-1.16150332785122
"378",-0.955536566860924
"379",1.07141548148541
"380",0.586104686238057
"381",1.35599483935483
"382",-2.21192988897083
"383",1.14138827285246
"384",0.638276801158439
"385",-0.132088056258401
"386",-0.921951695600116
"387",-0.822372793832713
"388",0.58160310924595
"389",1.14942295047975
"390",0.337340090877229
"391",0.756716332685624
"392",1.34064581771895
"393",0.531246788817987
"394",0.170776846158787
"395",-1.22037500124317
"396",-1.64725068963636
"397",0.862152075377724
"398",-1.84935611653465
"399",1.86118185422273
"400",0.628872444548747
"401",1.42108912280609
"402",0.235269865504085
"403",0.291039262327063
"404",-0.624684291635918
"405",0.388861827996331
"406",-0.25825991673126
"407",-1.26797565354566
"408",-0.351046103120632
"409",0.175334755249297
"410",0.64079135754234
"411",0.963479992080875
"412",-0.499697307975167
"413",0.117505949479674
"414",0.29525696121235
"415",0.514299815978567
"416",0.849947321742909
"417",2.33766924995066
"418",0.0481649638929964
"419",0.0752762811502612
"420",0.782467401811888
"421",-0.531974716576727
"422",0.943481615525777
"423",-0.586594620487419
"424",-0.662586286687184
"425",0.100004163633487
"426",-1.27740970688158
"427",-1.72349553060024
"428",1.19783745930415
"429",0.449136871594546
"430",0.953815456239334
"431",-1.18226967684805
"432",-0.0757330029099424
"433",-1.62426495906607
"434",-0.181709259110975
"435",-0.0195622805497178
"436",-0.945864700798139
"437",2.19276807385057
"438",-0.283928090545723
"439",4.18862360038423
"440",0.179581248535748
"441",0.251660976711057
"442",0.213154087570169
"443",-0.179873592018595
"444",1.73707846220054
"445",0.173355712444827
"446",1.35746551613389
"447",1.05899849132881
"448",0.66142224539512
"449",-1.1274585013072
"450",0.445732552292797
"451",2.53053844467538
"452",-1.19908943462035
"453",2.78518401219308
"454",-1.56715064567257
"455",-0.346043540716866
"456",-0.180139176807024
"457",-0.788075176189783
"458",0.760983252537718
"459",-1.51948096762926
"460",1.82590746803946
"461",-2.0448353624536
"462",1.68871718031464
"463",0.490777577931324
"464",0.0518784485971971
"465",-1.25302318979572
"466",0.402272949828805
"467",-1.18873629260714
"468",-0.531409621685268
"469",0.332537084868395
"470",-1.54336415702903
"471",-1.36604629742258
"472",-1.39880751391544
"473",0.780563404163826
"474",-0.164482600101141
"475",-0.602051971005311
"476",0.371711665043937
"477",0.541543252494649
"478",1.19058948625539
"479",-1.42280903840277
"480",-0.376161737208275
"481",-1.22816969120823
"482",-0.49644371508176
"483",-1.20283958619311
"484",-0.0828499829802043
"485",-0.506499923641359
"486",0.290046929057795
"487",0.99605139372381
"488",-0.38361319056339
"489",0.905597393780719
"490",-1.48199706830086
"491",-0.0912841802801196
"492",-1.36452275930436
"493",-0.925765320354243
"494",1.72848457033905
"495",1.32838090971714
"496",-1.41197878024276
"497",-0.983363129186937
"498",-0.589766208746285
"499",0.869887444669444
"500",0.409659656729097
"501",1.43575172275126
"502",-0.327967004404655
"503",-1.5563608367904
"504",0.0666384501163473
"505",-1.16250221564499
"506",-1.96621975331331
"507",1.15309496993252
"508",1.95716150338815
"509",-0.970784040020762
"510",-0.0892561966141321
"511",-0.608457437872341
"512",-0.789137001864494
"513",-0.752253436644402
"514",0.428977495771567
"515",-0.246263628728538
"516",0.854551565450011
"517",0.765829854791486
"518",-2.49036600581964
"519",-0.781423296939442
"520",0.795394543811419
"521",-0.47047558634503
"522",-0.0834241032694356
"523",-3.3999405667191
"524",0.296185136857608
"525",-0.423539998449834
"526",-1.33998521119586
"527",-0.25344560248297
"528",0.0764783788897898
"529",1.05133194252567
"530",-2.6851472192307
"531",0.236339604395127
"532",1.11903461041824
"533",0.478003874352594
"534",-0.986453409887559
"535",-0.394972355864843
"536",0.236068278499264
"537",1.28382150653197
"538",-0.923151133673145
"539",-0.59623772144706
"540",0.170850426698469
"541",1.35687125222982
"542",0.966664567511176
"543",0.418951068293967
"544",1.78218972149789
"545",-0.699363342952604
"546",0.403680449774884
"547",0.846448016610126
"548",-1.08042123884326
"549",0.130922514671812
"550",-1.18337840487813
"551",1.79110056325171
"552",0.468006828990466
"553",-1.19048581389567
"554",1.02054145857668
"555",-0.610262224632254
"556",-0.142808466607085
"557",-0.431094041738828
"558",0.0879038180070139
"559",-2.2905883907423
"560",-1.82288280729774
"561",1.54374620789692
"562",0.113120771421833
"563",-0.928993514931666
"564",-0.524222207217779
"565",1.66382158628716
"566",0.38842098275534
"567",-1.2540947486807
"568",-0.995214411436203
"569",-0.961684207421774
"570",0.0338173009416874
"571",0.550584444862358
"572",-1.27347968719779
"573",-0.0749717671003728
"574",-0.814359328440978
"575",-1.02987377475545
"576",1.54664034383243
"577",0.530292643267711
"578",-0.813231024427223
"579",-0.23195261122944
"580",-0.896209904227987
"581",-0.171427091330897
"582",-0.752426264999772
"583",2.70294727913876
"584",0.53981867095366
"585",2.02108143649028
"586",0.263769679299314
"587",1.17868366623632
"588",-0.00582916304640621
"589",-0.538564052954575
"590",-0.998316303524048
"591",1.78470810674907
"592",-0.13793304455009
"593",0.832481355720675
"594",0.56880455405122
"595",-1.91890885608414
"596",-1.31811760223226
"597",-1.21049551073719
"598",-0.118430437952414
"599",-0.117213193372078
"600",0.41225196548891
"601",1.25739463371598
"602",-0.20490490313795
"603",-1.80354603165453
"604",-0.905959494660812
"605",1.13714225552344
"606",-1.16447886901831
"607",1.16650490984229
"608",-0.802059210732284
"609",-1.43648084033108
"610",1.02272105941523
"611",-0.247674467811296
"612",-0.772101714832949
"613",0.629187743673514
"614",-1.0356568922572
"615",0.305049699488241
"616",0.55110459800155
"617",0.0268262096255007
"618",-0.219693518336833
"619",0.650545470119177
"620",1.66748920919674
"621",-0.187290767167689
"622",0.86299359275471
"623",0.461437209655532
"624",-2.61414710185691
"625",-1.97808620938093
"626",-0.572190917435787
"627",0.503218175170855
"628",2.46638107468768
"629",-0.725828387514453
"630",0.630769073717486
"631",0.503806659036143
"632",1.59478082785973
"633",-0.195080658972692
"634",0.731311053349082
"635",-0.78090486310858
"636",0.45874657076544
"637",0.468866808929696
"638",-1.51093084811887
"639",-0.939247492638996
"640",-1.18476013116639
"641",0.485609563728453
"642",1.34500605561554
"643",1.22923205308655
"644",0.632296359943807
"645",1.52511100266659
"646",-0.459455786398407
"647",1.90008582346556
"648",1.09581753847199
"649",1.79942284657396
"650",0.18678507783522
"651",0.8545077792581
"652",-0.213211219807934
"653",0.309402523186805
"654",-0.0093069758793641
"655",0.343342244504401
"656",-0.396858686390317
"657",0.752957594887497
"658",1.82498559991355
"659",0.739672163776527
"660",0.825871458307927
"661",-0.333667903009254
"662",-1.60677927815345
"663",-0.183154191607528
"664",1.68785163003108
"665",-0.0156304545979546
"666",-0.148457427263264
"667",-0.370626101646185
"668",0.350657752822741
"669",-1.65833633463291
"670",1.4152202748971
"671",1.6878365190474
"672",0.259311508051205
"673",0.0930538674582602
"674",-1.24450006527623
"675",-1.55893741487006
"676",0.199758632995707
"677",0.0360515495959517
"678",-0.757493408639734
"679",-1.07826568427009
"680",0.0556033163304975
"681",-0.893812919490122
"682",1.50614666718031
"683",1.24479676893689
"684",-0.0519373845731618
"685",-0.340719820306673
"686",0.570742074503923
"687",-1.52625001096885
"688",-3.31726636827278
"689",-2.19550343642336
"690",-0.650534270718366
"691",0.665041589230486
"692",1.18897169981213
"693",0.0739712235395055
"694",0.774952202904403
"695",0.31860861643369
"696",-1.67521489832142
"697",-0.296668561661112
"698",0.994515866370725
"699",0.580861907311952
"700",0.207922352223408
"701",0.7625353358266
"702",0.115140699110773
"703",1.19891219626355
"704",0.232724953250506
"705",-2.89566848258606
"706",-0.27332936513974
"707",-2.50798584419065
"708",2.21000860943098
"709",-0.311098839598367
"710",1.49258353882301
"711",-0.112385723110412
"712",1.26995411798466
"713",1.35077292305549
"714",-0.968593025619586
"715",0.314433028710209
"716",0.63483239412583
"717",-1.09091495492494
"718",1.07716368910265
"719",0.98406721845776
"720",0.0797059038558433
"721",0.982983840130498
"722",1.92482244551656
"723",-0.17092570883037
"724",0.98162392404119
"725",1.0520775991319
"726",0.396555364860785
"727",-0.177734996978421
"728",-0.0325709050775552
"729",0.466332024395099
"730",0.324960606681835
"731",-0.931640825748246
"732",-0.408659984011812
"733",-0.597487794300339
"734",0.286565196919973
"735",-0.985647190027031
"736",1.38518010256679
"737",-1.20852795820227
"738",0.36543088757282
"739",-0.702795019647032
"740",-1.01449598397822
"741",0.164578497386938
"742",0.393316263679054
"743",0.088922233384895
"744",0.242408227100782
"745",-0.434363992802654
"746",-2.00364351114307
"747",0.234726256523832
"748",-1.44916095545247
"749",1.23662842884502
"750",-0.237095382604071
"751",0.381275790835259
"752",-0.0727931424707971
"753",-0.471345003379241
"754",0.901214606324666
"755",-0.288955213277766
"756",0.369627433665958
"757",-0.311345246378725
"758",-1.90775183858474
"759",-1.77404521634777
"760",-0.610015499113347
"761",-1.84890998126183
"762",-0.0809490326866955
"763",0.835907886616117
"764",0.533733611933861
"765",-0.0137056538993045
"766",0.0737818303216215
"767",0.711783994364207
"768",-0.130201594429166
"769",2.10591217170727
"770",0.306883741794544
"771",1.40387235937676
"772",0.617012633515765
"773",2.38034933365227
"774",-1.73576727554204
"775",-0.822294904449351
"776",-1.05006461010752
"777",0.155583510297581
"778",-0.200539543883624
"779",-1.56148867248201
"780",-0.0447273249119699
"781",0.23471473201764
"782",0.426739536582578
"783",0.196377354041146
"784",0.509153714252642
"785",-0.432076181319371
"786",-0.421303967489972
"787",-0.0821441064133854
"788",-0.966861624373515
"789",0.210469776053141
"790",1.35435669715636
"791",1.85045528995096
"792",0.00589627243704119
"793",1.82254465748566
"794",-0.0364618259375262
"795",-1.49786405136241
"796",2.01865783817658
"797",1.17158178898415
"798",-1.2360162468181
"799",-0.702536186397032
"800",-0.952719461549449
"801",-4.32178157279901
"802",-0.923337543178803
"803",-0.469676567308844
"804",1.37453154048219
"805",0.372748664788782
"806",-0.469349740856734
"807",0.0440312391579471
"808",1.54033830497166
"809",2.08544806296624
"810",0.881082068165571
"811",0.249252895171376
"812",-0.523199142122623
"813",-1.94594966331541
"814",0.699212275087996
"815",1.42244741273991
"816",3.08720370038564
"817",2.13873649358875
"818",-1.58392132319978
"819",-2.11815482820576
"820",1.00427350976775
"821",1.04083157296005
"822",1.0041611708529
"823",-0.484151724031295
"824",-0.0952538432028022
"825",0.684888887896757
"826",-0.789422701062735
"827",-0.881748863976099
"828",-0.096030770351298
"829",1.22657586951728
"830",-1.00932864129658
"831",0.202405492688601
"832",-1.64342604951394
"833",-0.153785368348235
"834",0.194393899189139
"835",0.914080795903796
"836",0.108816383497919
"837",0.220293728947646
"838",1.02446562140602
"839",-0.568438451481283
"840",-1.43506027329821
"841",-0.664169371119427
"842",-0.161107214722512
"843",1.01271498011265
"844",0.340179923863873
"845",0.119638190816371
"846",-0.380893096541774
"847",0.669701006410613
"848",-2.02771363581275
"849",-1.30954403876763
"850",0.141324138350647
"851",2.70529214029775
"852",0.701462373372764
"853",1.47135898819051
"854",0.138108090386689
"855",-0.404128165212755
"856",-1.66359192769014
"857",0.779883209348674
"858",1.750476255289
"859",-1.68353208015504
"860",0.0902730389884198
"861",-0.193343886182617
"862",-0.949383406099021
"863",0.314820543081758
"864",-0.698788050550619
"865",0.259604716043314
"866",-0.551952198737217
"867",0.574631165410061
"868",-2.24527972853066
"869",0.697867174340696
"870",0.623422559140883
"871",0.84783627833307
"872",-0.157516068906175
"873",1.27983182073263
"874",0.456017035275045
"875",-0.0189095957641088
"876",-0.699266355940463
"877",-0.464422120621103
"878",-1.01587722111051
"879",-1.03169844108605
"880",1.10118369786044
"881",0.448765774004925
"882",1.23933069027601
"883",-1.52347974377171
"884",1.17036250585608
"885",0.569879808538576
"886",-0.0266976098281406
"887",0.275505875353764
"888",0.646196922541722
"889",-0.0114878063848089
"890",-0.065009666098314
"891",0.218149115526745
"892",1.52896224030243
"893",1.27273417889099
"894",-1.87429431301406
"895",0.251913318460285
"896",0.626963527960395
"897",-0.634806827258802
"898",-1.42967904777359
"899",-2.59400628996928
"900",2.37027737619167
"901",0.271262696063523
"902",1.87623359221425
"903",-0.836256225407706
"904",-1.47564653138805
"905",0.245484535621823
"906",-1.75531135985996
"907",0.340298546271984
"908",-1.28438386436619
"909",0.482517779582022
"910",0.865529299628148
"911",-1.40565161855691
"912",0.0124885784015434
"913",-0.882344580492669
"914",-1.03431639840298
"915",-0.280784648132426
"916",-0.376284954573343
"917",-0.56833570107637
"918",-0.0614057741726054
"919",-1.70646644060903
"920",1.51772747080045
"921",1.44975951307027
"922",-0.279337595349788
"923",-0.482981722332355
"924",-2.75256158697435
"925",-0.0838324175586126
"926",-1.69252489548734
"927",-1.20213695519164
"928",0.0215751272124781
"929",0.468046404240384
"930",0.0291581117544769
"931",1.53141707447871
"932",-1.23792308531717
"933",-3.34380066292604
"934",0.418558580322154
"935",0.764832046507189
"936",0.0665097280964355
"937",0.141269273149741
"938",-0.464521130143837
"939",-2.44194701989191
"940",0.467887519851322
"941",-0.158876245373438
"942",1.04122727993466
"943",1.21789929133378
"944",0.964115360913422
"945",1.04834137559278
"946",1.24069617111009
"947",0.767128623304297
"948",-0.338507155239664
"949",0.17111773381061
"950",-0.269209029986754
"951",0.913856914242758
"952",3.51087977978777
"953",0.71446088071443
"954",-0.600282875252477
"955",-0.770458830981831
"956",0.100732884272701
"957",0.497089670633562
"958",-2.18852324316077
"959",1.03786581106661
"960",-1.72501087841422
"961",-1.04975172508248
"962",-1.09093014095073
"963",0.175087084178882
"964",-0.587297705064502
"965",-1.3374322228214
"966",-1.41737802224257
"967",0.245470310490429
"968",0.554570104525702
"969",0.293558465078534
"970",-0.597214381548419
"971",-0.648815916162254
"972",0.310116541206752
"973",-2.31272450772937
"974",0.370430082900916
"975",0.681313962496223
"976",-1.16006565035967
"977",-1.19142634224573
"978",1.03018946959578
"979",-0.827394375006006
"980",-0.101346207490076
"981",1.5113582017134
"982",0.58396271255094
"983",-1.91458055405576
"984",0.152005027664844
"985",-0.790080807445188
"986",0.433090412884844
"987",-0.231900233470778
"988",1.76847378040069
"989",0.589427500645951
"990",-1.83083000410795
"991",1.93768779986047
"992",1.63068243884634
"993",-0.338464140056773
"994",0.18636006573566
"995",-1.16539059905103
"996",-0.644926528341366
"997",1.72069302352901
"998",-0.839845247682182
"999",-0.353310656479157
"1000",0.0658453833864911
"1001",0.971842327653951
"1002",-0.239621494247871
"1003",-0.193688158385766
"1004",-1.52627726703924
"1005",-0.793273384416215
"1006",2.81749597457374
"1007",-0.274897750955024
"1008",0.453886770154256
"1009",0.353877976810192
"1010",0.941789529937445
"1011",0.248449571277131
"1012",-0.179822014717326
"1013",-0.632654658194364
"1014",1.59614315363523
"1015",-0.5992600166386
"1016",-0.351117973197558
"1017",0.11640891916209
"1018",-0.825919752010429
"1019",0.392188704282326
"1020",-3.40697208561579
"1021",-0.456291723825334
"1022",-0.386712532030492
"1023",-0.705478303276821
"1024",1.34667480193229
"1025",0.311929124094228
"1026",0.677358534857727
"1027",-0.160544941867921
"1028",0.285392851552891
"1029",0.594031272620501
"1030",1.23197896358086
"1031",0.129822279637003
"1032",-0.981002369959404
"1033",0.359312057032263
"1034",1.31890773748285
"1035",0.35053961621148
"1036",-0.696264903380891
"1037",0.617106260867953
"1038",-0.0526049425584986
"1039",-2.19867479751025
"1040",-0.186507434645441
"1041",-0.686046817951375
"1042",-0.198769419412983
"1043",-1.97184412426971
"1044",-1.34782183259155
"1045",0.0216072930825918
"1046",-3.01346861059734
"1047",-1.71111921672312
"1048",-0.545245523014988
"1049",-0.90840803657017
"1050",0.361329053245914
"1051",0.928001375520399
"1052",-1.13690003973042
"1053",-0.673352734241242
"1054",0.0962036287756282
"1055",-0.0488966866965114
"1056",0.743845845621076
"1057",-0.722989219384017
"1058",1.34037283659037
"1059",-1.20917748245262
"1060",-0.654979744506814
"1061",0.364377552584715
"1062",1.35399824720635
"1063",-0.25728340311587
"1064",-0.191046549909704
"1065",-0.0809429013015313
"1066",-1.64294330684729
"1067",-0.756393796287699
"1068",-1.38828475805549
"1069",0.00503367683096065
"1070",0.00293198559208929
"1071",-1.49905017712098
"1072",0.236576025577629
"1073",0.986529659460003
"1074",-0.405695602351697
"1075",1.10506463388454
"1076",-0.47977313651259
"1077",-1.85009750773533
"1078",-0.354840074935051
"1079",0.743532492367247
"1080",-1.40291115411249
"1081",-0.499223084690549
"1082",-0.989594402487173
"1083",1.59797023715163
"1084",-1.78447990724583
"1085",0.725922287923984
"1086",0.129963583627949
"1087",-0.0207620394106984
"1088",-0.923532010059738
"1089",1.88010565707087
"1090",0.503690137871749
"1091",0.733355272240658
"1092",-0.620583958539002
"1093",-1.58133485483241
"1094",-0.943338593910005
"1095",1.33516681465127
"1096",-0.394349888945502
"1097",-0.719697941260785
"1098",-1.03993014694975
"1099",-0.633742427785127
"1100",-0.246721957684991
"1101",0.0167082531087694
"1102",-1.60654254525376
"1103",-1.50765181238148
"1104",-0.150378729692043
"1105",-1.37310035581937
"1106",0.00418724080452646
"1107",-2.09352011344981
"1108",0.551003193526696
"1109",-0.840220094178085
"1110",-1.04316162152965
"1111",-0.71322683757686
"1112",0.447223904472781
"1113",-0.440314503220561
"1114",0.19091339025605
"1115",0.018096416865794
"1116",-0.330193742267315
"1117",0.332846389787258
"1118",-0.628320758496869
"1119",-0.503676340494326
"1120",-0.476553226760367
"1121",0.835825373239277
"1122",-0.386855950342805
"1123",0.506283674256431
"1124",-0.390994502335749
"1125",-0.649628771752492
"1126",-0.792134721217196
"1127",-1.69850019192992
"1128",-0.758376670650457
"1129",0.56924974525141
"1130",1.40395000560898
"1131",-1.04898672216309
"1132",-1.10019839401243
"1133",1.01223356867127
"1134",0.695558780864564
"1135",-0.118145188496972
"1136",0.200358271521968
"1137",-0.600837173507129
"1138",-1.05157760164148
"1139",-0.788862130051022
"1140",0.27194968187865
"1141",-1.39977399851764
"1142",0.249502307207
"1143",-0.191921798032931
"1144",-0.521824045869149
"1145",-2.43298937812958
"1146",0.84216028651619
"1147",1.30523609893251
"1148",-1.19148587167341
"1149",0.336760543943253
"1150",-0.868436713354196
"1151",-0.197069548766732
"1152",0.0501211986559343
"1153",1.44991090033285
"1154",1.44658185197664
"1155",0.163026070244603
"1156",0.249353638771693
"1157",0.124966474486947
"1158",-0.279524682001714
"1159",-0.0677628754159708
"1160",0.135762740128326
"1161",0.511648700494797
"1162",0.00709999010601866
"1163",-0.643430543436298
"1164",1.49083237608263
"1165",1.01106466781388
"1166",-0.872725900026144
"1167",0.619145870858285
"1168",1.90905624554437
"1169",-2.81950148333285
"1170",0.748830323114815
"1171",-0.349155088065627
"1172",0.790195506843391
"1173",-0.664909580374509
"1174",-0.518372705214185
"1175",0.0513386659099673
"1176",0.265511619205285
"1177",0.551411340273155
"1178",-0.2341762423067
"1179",0.720309998392069
"1180",-0.215061035084332
"1181",0.728679188231242
"1182",0.280628636882843
"1183",-0.628595874865832
"1184",-1.14740585802464
"1185",-1.06652559699636
"1186",-0.602470926329019
"1187",-1.14589300508303
"1188",-0.318548534098909
"1189",0.0661257585385505
"1190",0.5061901916507
"1191",0.941790898559814
"1192",0.230388980329935
